InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
550006,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-04-14 10:10:00,1.25,17841.0,United Kingdom,1.25,2011
550006,22134,MINI LADLE LOVE HEART RED ,2,2011-04-14 10:10:00,0.42,17841.0,United Kingdom,0.84,2011
550006,22467,GUMBALL COAT RACK,1,2011-04-14 10:10:00,2.55,17841.0,United Kingdom,2.55,2011
550006,22188,BLACK HEART CARD HOLDER,1,2011-04-14 10:10:00,3.95,17841.0,United Kingdom,3.95,2011
550006,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-04-14 10:10:00,0.55,17841.0,United Kingdom,0.55,2011
550006,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-04-14 10:10:00,0.55,17841.0,United Kingdom,0.55,2011
550006,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2011-04-14 10:10:00,2.55,17841.0,United Kingdom,5.1,2011
550006,22728,ALARM CLOCK BAKELIKE PINK,1,2011-04-14 10:10:00,3.75,17841.0,United Kingdom,3.75,2011
550006,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,0.85,2011
550006,22719,GUMBALL MONOCHROME COAT RACK,3,2011-04-14 10:10:00,1.25,17841.0,United Kingdom,3.75,2011
550006,22980,PANTRY SCRUBBING BRUSH,1,2011-04-14 10:10:00,1.65,17841.0,United Kingdom,1.65,2011
550006,22979,PANTRY WASHING UP BRUSH,1,2011-04-14 10:10:00,1.45,17841.0,United Kingdom,1.45,2011
550006,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-04-14 10:10:00,2.08,17841.0,United Kingdom,6.24,2011
550006,23201,JUMBO BAG ALPHABET,2,2011-04-14 10:10:00,2.08,17841.0,United Kingdom,4.16,2011
550006,22087,PAPER BUNTING WHITE LACE,2,2011-04-14 10:10:00,2.95,17841.0,United Kingdom,5.9,2011
550006,23199,JUMBO BAG APPLES,2,2011-04-14 10:10:00,2.08,17841.0,United Kingdom,4.16,2011
550006,22654,DELUXE SEWING KIT ,1,2011-04-14 10:10:00,5.95,17841.0,United Kingdom,5.95,2011
550006,20723,STRAWBERRY CHARLOTTE BAG,2,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,1.7,2011
550006,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-04-14 10:10:00,2.1,17841.0,United Kingdom,4.2,2011
550006,23205,CHARLOTTE BAG VINTAGE ALPHABET ,3,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,2.55,2011
550006,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,0.85,2011
550006,23207,LUNCH BAG ALPHABET DESIGN,3,2011-04-14 10:10:00,1.65,17841.0,United Kingdom,4.949999999999999,2011
550006,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-04-14 10:10:00,1.65,17841.0,United Kingdom,3.3,2011
550006,23206,LUNCH BAG APPLE DESIGN,3,2011-04-14 10:10:00,1.65,17841.0,United Kingdom,4.949999999999999,2011
550006,23204,CHARLOTTE BAG APPLES DESIGN,2,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,1.7,2011
550006,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-14 10:10:00,2.08,17841.0,United Kingdom,6.24,2011
550006,79066K,RETRO MOD TRAY,1,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,0.85,2011
550006,22431,WATERING CAN BLUE ELEPHANT,1,2011-04-14 10:10:00,1.95,17841.0,United Kingdom,1.95,2011
C550024,84949,SILVER HANGING T-LIGHT HOLDER,-14,2011-04-14 11:19:00,1.45,13089.0,United Kingdom,-20.3,2011
C550024,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2011-04-14 11:19:00,4.95,13089.0,United Kingdom,-14.850000000000001,2011
550302,23049,RECYCLED ACAPULCO MAT RED,2,2011-04-17 10:17:00,8.25,14156.0,EIRE,16.5,2011
550302,23176,ABC TREASURE BOOK BOX ,8,2011-04-17 10:17:00,2.25,14156.0,EIRE,18.0,2011
550302,22854,CREAM SWEETHEART EGG HOLDER,4,2011-04-17 10:17:00,4.95,14156.0,EIRE,19.8,2011
550302,22283,6 EGG HOUSE PAINTED WOOD,4,2011-04-17 10:17:00,7.95,14156.0,EIRE,31.8,2011
550302,22183,CAKE STAND VICTORIAN FILIGREE MED,3,2011-04-17 10:17:00,6.75,14156.0,EIRE,20.25,2011
550302,47566B,TEA TIME PARTY BUNTING,4,2011-04-17 10:17:00,4.95,14156.0,EIRE,19.8,2011
550302,21469,POLKA DOT RAFFIA FOOD COVER,6,2011-04-17 10:17:00,3.75,14156.0,EIRE,22.5,2011
550302,22501,PICNIC BASKET WICKER LARGE,2,2011-04-17 10:17:00,9.95,14156.0,EIRE,19.9,2011
550302,21936,RED RETROSPOT PICNIC BAG,5,2011-04-17 10:17:00,2.95,14156.0,EIRE,14.75,2011
550302,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-17 10:17:00,8.25,14156.0,EIRE,16.5,2011
550302,21533,RETROSPOT LARGE MILK JUG,3,2011-04-17 10:17:00,4.95,14156.0,EIRE,14.850000000000001,2011
550302,21539,RED RETROSPOT BUTTER DISH,3,2011-04-17 10:17:00,4.95,14156.0,EIRE,14.850000000000001,2011
550302,21318,GLASS CHALICE BLUE SMALL ,36,2011-04-17 10:17:00,0.39,14156.0,EIRE,14.040000000000001,2011
550302,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-17 10:17:00,2.95,14156.0,EIRE,17.700000000000003,2011
550302,21155,RED RETROSPOT PEG BAG,6,2011-04-17 10:17:00,2.55,14156.0,EIRE,15.299999999999999,2011
550302,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-04-17 10:17:00,5.95,14156.0,EIRE,11.9,2011
550302,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-04-17 10:17:00,5.95,14156.0,EIRE,11.9,2011
550302,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2011-04-17 10:17:00,7.95,14156.0,EIRE,15.9,2011
550302,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-04-17 10:17:00,5.95,14156.0,EIRE,11.9,2011
550302,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-04-17 10:17:00,0.85,14156.0,EIRE,10.2,2011
550302,22521,CHILDS GARDEN TROWEL PINK,12,2011-04-17 10:17:00,0.85,14156.0,EIRE,10.2,2011
550302,20718,RED RETROSPOT SHOPPER BAG,10,2011-04-17 10:17:00,1.25,14156.0,EIRE,12.5,2011
550302,21704,BAG 250g SWIRLY MARBLES,12,2011-04-17 10:17:00,0.85,14156.0,EIRE,10.2,2011
550312,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-04-17 11:18:00,1.69,13089.0,United Kingdom,60.839999999999996,2011
550312,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2011-04-17 11:18:00,8.95,13089.0,United Kingdom,53.699999999999996,2011
550312,82482,WOODEN PICTURE FRAME WHITE FINISH,24,2011-04-17 11:18:00,2.55,13089.0,United Kingdom,61.199999999999996,2011
550312,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-04-17 11:18:00,1.25,13089.0,United Kingdom,15.0,2011
550312,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-04-17 11:18:00,1.25,13089.0,United Kingdom,45.0,2011
550312,22151,PLACE SETTING WHITE HEART,24,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.08,2011
550312,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2011-04-17 11:18:00,1.25,13089.0,United Kingdom,15.0,2011
550312,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-04-17 11:18:00,1.25,13089.0,United Kingdom,15.0,2011
550312,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-04-17 11:18:00,1.25,13089.0,United Kingdom,15.0,2011
550312,21500,PINK POLKADOT WRAP ,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550312,21499,BLUE POLKADOT WRAP,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550312,16161P,WRAP ENGLISH ROSE ,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550312,23230,WRAP ALPHABET DESIGN,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550312,23231,WRAP DOILEY DESIGN,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550312,22985,WRAP BILLBOARD FONTS DESIGN,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550312,22707,WRAP MONSTER FUN ,25,2011-04-17 11:18:00,0.42,13089.0,United Kingdom,10.5,2011
550320,21382,SET/4 SPRING FLOWER DECORATION,3,2011-04-17 12:37:00,2.95,12748.0,United Kingdom,8.850000000000001,2011
550320,84459A,PINK METAL CHICKEN HEART ,1,2011-04-17 12:37:00,1.49,12748.0,United Kingdom,1.49,2011
550320,85203,HANGING WOOD AND FELT BUTTERFLY ,6,2011-04-17 12:37:00,0.42,12748.0,United Kingdom,2.52,2011
550320,84459A,PINK METAL CHICKEN HEART ,2,2011-04-17 12:37:00,1.49,12748.0,United Kingdom,2.98,2011
550320,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,2011-04-17 12:37:00,0.83,12748.0,United Kingdom,9.959999999999999,2011
550320,21078,SET/20 STRAWBERRY PAPER NAPKINS ,7,2011-04-17 12:37:00,0.85,12748.0,United Kingdom,5.95,2011
550320,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-04-17 12:37:00,0.85,12748.0,United Kingdom,1.7,2011
550320,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-04-17 12:37:00,0.85,12748.0,United Kingdom,0.85,2011
550320,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,2011-04-17 12:37:00,0.85,12748.0,United Kingdom,2.55,2011
550320,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,4.949999999999999,2011
550320,22567,20 DOLLY PEGS RETROSPOT,3,2011-04-17 12:37:00,1.45,12748.0,United Kingdom,4.35,2011
550320,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-04-17 12:37:00,9.95,12748.0,United Kingdom,9.95,2011
550320,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,1.1,2011
550320,22417,PACK OF 60 SPACEBOY CAKE CASES,5,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,2.75,2011
550320,21976,PACK OF 60 MUSHROOM CAKE CASES,3,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,1.6500000000000001,2011
550320,22951,60 CAKE CASES DOLLY GIRL DESIGN,5,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,2.75,2011
550320,21213,PACK OF 72 SKULL CAKE CASES,4,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,2.2,2011
550320,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,1.1,2011
550320,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-04-17 12:37:00,0.55,12748.0,United Kingdom,2.2,2011
550320,22055,MINI CAKE STAND  HANGING STRAWBERY,3,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,4.949999999999999,2011
550320,22728,ALARM CLOCK BAKELIKE PINK,2,2011-04-17 12:37:00,3.75,12748.0,United Kingdom,7.5,2011
550320,22729,ALARM CLOCK BAKELIKE ORANGE,2,2011-04-17 12:37:00,3.75,12748.0,United Kingdom,7.5,2011
550320,22722,SET OF 6 SPICE TINS PANTRY DESIGN,5,2011-04-17 12:37:00,3.95,12748.0,United Kingdom,19.75,2011
550320,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,8,2011-04-17 12:37:00,2.95,12748.0,United Kingdom,23.6,2011
550320,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-04-17 12:37:00,9.95,12748.0,United Kingdom,9.95,2011
550320,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2011-04-17 12:37:00,9.95,12748.0,United Kingdom,9.95,2011
550320,22426,ENAMEL WASH BOWL CREAM,8,2011-04-17 12:37:00,3.75,12748.0,United Kingdom,30.0,2011
550320,22192,BLUE DINER WALL CLOCK,1,2011-04-17 12:37:00,8.5,12748.0,United Kingdom,8.5,2011
550320,22936,BAKING MOULD ROSE WHITE CHOCOLATE,1,2011-04-17 12:37:00,3.25,12748.0,United Kingdom,3.25,2011
550320,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-04-17 12:37:00,2.95,12748.0,United Kingdom,2.95,2011
550320,22986,GINGHAM ROSE WRAP,25,2011-04-17 12:37:00,0.42,12748.0,United Kingdom,10.5,2011
550320,22708,WRAP DOLLY GIRL,25,2011-04-17 12:37:00,0.42,12748.0,United Kingdom,10.5,2011
550320,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-04-17 12:37:00,0.42,12748.0,United Kingdom,10.5,2011
550320,21003,ROSE DU SUD CUSHION COVER,1,2011-04-17 12:37:00,6.35,12748.0,United Kingdom,6.35,2011
550320,22785,SQUARECUSHION COVER PINK UNION JACK,1,2011-04-17 12:37:00,6.75,12748.0,United Kingdom,6.75,2011
550320,22560,TRADITIONAL MODELLING CLAY,2,2011-04-17 12:37:00,1.25,12748.0,United Kingdom,2.5,2011
550320,22197,SMALL POPCORN HOLDER,3,2011-04-17 12:37:00,0.85,12748.0,United Kingdom,2.55,2011
550320,22875,NUMBER TILE COTTAGE GARDEN 7,2,2011-04-17 12:37:00,1.95,12748.0,United Kingdom,3.9,2011
550320,21206,STRAWBERRY HONEYCOMB  GARLAND ,3,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,4.949999999999999,2011
550320,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2011-04-17 12:37:00,1.25,12748.0,United Kingdom,1.25,2011
550320,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,1.65,2011
550320,20726,LUNCH BAG WOODLAND,2,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,3.3,2011
550320,22383,LUNCH BAG SUKI DESIGN ,1,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,1.65,2011
550320,20728,LUNCH BAG CARS BLUE,1,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,1.65,2011
550320,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-04-17 12:37:00,2.55,12748.0,United Kingdom,2.55,2011
550320,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-04-17 12:37:00,1.25,12748.0,United Kingdom,30.0,2011
550320,22949,36 DOILIES DOLLY GIRL,2,2011-04-17 12:37:00,1.45,12748.0,United Kingdom,2.9,2011
550320,21973,SET OF 36 MUSHROOM PAPER DOILIES,2,2011-04-17 12:37:00,1.45,12748.0,United Kingdom,2.9,2011
550320,22993,SET OF 4 PANTRY JELLY MOULDS,5,2011-04-17 12:37:00,1.25,12748.0,United Kingdom,6.25,2011
550320,22083,PAPER CHAIN KIT RETROSPOT,3,2011-04-17 12:37:00,2.95,12748.0,United Kingdom,8.850000000000001,2011
550320,22561,WOODEN SCHOOL COLOURING SET,2,2011-04-17 12:37:00,1.65,12748.0,United Kingdom,3.3,2011
550320,22935,BAKING MOULD ROSE MILK CHOCOLATE,1,2011-04-17 12:38:00,3.25,12748.0,United Kingdom,3.25,2011
550320,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-04-17 12:38:00,4.95,12748.0,United Kingdom,14.850000000000001,2011
550320,62018,SOMBRERO ,1,2011-04-17 12:38:00,1.95,12748.0,United Kingdom,1.95,2011
550320,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-04-17 12:38:00,2.95,12748.0,United Kingdom,17.700000000000003,2011
550320,22429,ENAMEL MEASURING JUG CREAM,5,2011-04-17 12:38:00,4.25,12748.0,United Kingdom,21.25,2011
550320,20979,36 PENCILS TUBE RED RETROSPOT,4,2011-04-17 12:38:00,1.25,12748.0,United Kingdom,5.0,2011
550320,20980,36 PENCILS TUBE POSY,4,2011-04-17 12:38:00,1.25,12748.0,United Kingdom,5.0,2011
550320,20977,36 PENCILS TUBE WOODLAND,4,2011-04-17 12:38:00,1.25,12748.0,United Kingdom,5.0,2011
550320,20978,36 PENCILS TUBE SKULLS,4,2011-04-17 12:38:00,1.25,12748.0,United Kingdom,5.0,2011
550320,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-04-17 12:38:00,4.25,12748.0,United Kingdom,4.25,2011
550320,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2011-04-17 12:38:00,4.25,12748.0,United Kingdom,4.25,2011
550320,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2011-04-17 12:38:00,4.25,12748.0,United Kingdom,4.25,2011
550320,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2011-04-17 12:38:00,4.25,12748.0,United Kingdom,4.25,2011
550320,22248,DECORATION  PINK CHICK MAGIC GARDEN,2,2011-04-17 12:38:00,0.85,12748.0,United Kingdom,1.7,2011
550320,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3,2011-04-17 12:38:00,1.25,12748.0,United Kingdom,3.75,2011
550320,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,6,2011-04-17 12:38:00,1.25,12748.0,United Kingdom,7.5,2011
550320,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2,2011-04-17 12:38:00,0.85,12748.0,United Kingdom,1.7,2011
550320,79030G,TUMBLER NEW ENGLAND,10,2011-04-17 12:38:00,0.39,12748.0,United Kingdom,3.9000000000000004,2011
550320,20996,JAZZ HEARTS ADDRESS BOOK,3,2011-04-17 12:38:00,0.42,12748.0,United Kingdom,1.26,2011
550320,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,2011-04-17 12:38:00,0.42,12748.0,United Kingdom,1.68,2011
550320,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,3,2011-04-17 12:38:00,0.65,12748.0,United Kingdom,1.9500000000000002,2011
550320,21770,OPEN CLOSED METAL SIGN,1,2011-04-17 12:38:00,4.95,12748.0,United Kingdom,4.95,2011
550320,20992,JAZZ HEARTS PURSE NOTEBOOK,3,2011-04-17 12:38:00,0.85,12748.0,United Kingdom,2.55,2011
550320,21563,RED HEART SHAPE LOVE BUCKET ,3,2011-04-17 12:38:00,2.95,12748.0,United Kingdom,8.850000000000001,2011
550320,21564,PINK  HEART SHAPE LOVE BUCKET ,3,2011-04-17 12:38:00,2.95,12748.0,United Kingdom,8.850000000000001,2011
550320,22427,ENAMEL FLOWER JUG CREAM,2,2011-04-17 12:38:00,5.95,12748.0,United Kingdom,11.9,2011
550320,21318,GLASS CHALICE BLUE SMALL ,12,2011-04-17 12:38:00,0.39,12748.0,United Kingdom,4.68,2011
550320,22960,JAM MAKING SET WITH JARS,5,2011-04-17 12:38:00,4.25,12748.0,United Kingdom,21.25,2011
550320,22060,LARGE CAKE STAND HANGING HEARTS,6,2011-04-17 12:38:00,3.95,12748.0,United Kingdom,23.700000000000003,2011
550336,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-04-17 14:55:00,2.95,13089.0,United Kingdom,23.6,2011
550336,22457,NATURAL SLATE HEART CHALKBOARD ,24,2011-04-17 14:55:00,2.95,13089.0,United Kingdom,70.80000000000001,2011
550336,22801,ANTIQUE GLASS PEDESTAL BOWL,8,2011-04-17 14:55:00,3.75,13089.0,United Kingdom,30.0,2011
550336,23049,RECYCLED ACAPULCO MAT RED,2,2011-04-17 14:55:00,8.25,13089.0,United Kingdom,16.5,2011
550336,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-17 14:55:00,8.25,13089.0,United Kingdom,16.5,2011
550336,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-04-17 14:55:00,8.25,13089.0,United Kingdom,16.5,2011
550336,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-04-17 14:55:00,8.25,13089.0,United Kingdom,16.5,2011
550336,23053,RECYCLED ACAPULCO MAT PINK,2,2011-04-17 14:55:00,8.25,13089.0,United Kingdom,16.5,2011
C550353,22090,PAPER BUNTING RETROSPOT,-1,2011-04-18 10:29:00,2.95,17841.0,United Kingdom,-2.95,2011
C550353,51020B,STRIPY DESIGN SHOWER CAP,-1,2011-04-18 10:29:00,0.29,17841.0,United Kingdom,-0.29,2011
C550353,51020A,SUMMER FUN DESIGN SHOWER CAP,-2,2011-04-18 10:29:00,0.29,17841.0,United Kingdom,-0.58,2011
C550353,22719,GUMBALL MONOCHROME COAT RACK,-1,2011-04-18 10:29:00,1.25,17841.0,United Kingdom,-1.25,2011
C550353,22654,DELUXE SEWING KIT ,-1,2011-04-18 10:29:00,5.95,17841.0,United Kingdom,-5.95,2011
C550353,21461,BLUE EASTER EGG HUNT START POST,-1,2011-04-18 10:29:00,1.95,17841.0,United Kingdom,-1.95,2011
550359,21743,STAR PORTABLE TABLE LIGHT ,1,2011-04-18 10:41:00,2.95,17841.0,United Kingdom,2.95,2011
550359,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,10,2011-04-18 10:41:00,2.1,17841.0,United Kingdom,21.0,2011
550359,22499,WOODEN UNION JACK BUNTING,1,2011-04-18 10:41:00,5.95,17841.0,United Kingdom,5.95,2011
550359,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2,2011-04-18 10:41:00,2.1,17841.0,United Kingdom,4.2,2011
550359,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,2011-04-18 10:41:00,7.95,17841.0,United Kingdom,7.95,2011
550359,22719,GUMBALL MONOCHROME COAT RACK,1,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,1.25,2011
550359,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,1.25,2011
550359,21925,UNION STRIPE CUSHION COVER ,2,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,2.5,2011
550359,21927,BLUE/CREAM STRIPE CUSHION COVER ,2,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,2.5,2011
550359,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,1.7,2011
550359,20719,WOODLAND CHARLOTTE BAG,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,82580,BATHROOM METAL SIGN,1,2011-04-18 10:41:00,0.55,17841.0,United Kingdom,0.55,2011
550359,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2011-04-18 10:41:00,2.1,17841.0,United Kingdom,6.300000000000001,2011
550359,22355,CHARLOTTE BAG SUKI DESIGN,2,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,1.7,2011
550359,20723,STRAWBERRY CHARLOTTE BAG,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,22179,SET 10 LIGHTS NIGHT OWL,1,2011-04-18 10:41:00,6.75,17841.0,United Kingdom,6.75,2011
550359,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,22241,GARLAND WOODEN HAPPY EASTER,17,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,21.25,2011
550359,23201,JUMBO BAG ALPHABET,1,2011-04-18 10:41:00,2.08,17841.0,United Kingdom,2.08,2011
550359,21935,SUKI  SHOULDER BAG,1,2011-04-18 10:41:00,1.65,17841.0,United Kingdom,1.65,2011
550359,21934,SKULL SHOULDER BAG,1,2011-04-18 10:41:00,1.65,17841.0,United Kingdom,1.65,2011
550359,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,15.0,2011
550359,20886,BOX OF 9 PEBBLE CANDLES,3,2011-04-18 10:41:00,1.95,17841.0,United Kingdom,5.85,2011
550359,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,2.5,2011
550359,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,1.25,2011
550359,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,3.75,2011
550359,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-04-18 10:41:00,3.75,17841.0,United Kingdom,3.75,2011
550359,23256,CHILDRENS CUTLERY SPACEBOY ,1,2011-04-18 10:41:00,4.15,17841.0,United Kingdom,4.15,2011
550359,79066K,RETRO MOD TRAY,2,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,1.7,2011
550359,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-18 10:41:00,3.95,17841.0,United Kingdom,3.95,2011
550359,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,1.25,2011
550359,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-04-18 10:41:00,2.95,17841.0,United Kingdom,5.9,2011
550359,22090,PAPER BUNTING RETROSPOT,1,2011-04-18 10:41:00,2.95,17841.0,United Kingdom,2.95,2011
550359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-18 10:41:00,2.95,17841.0,United Kingdom,29.5,2011
550359,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-04-18 10:41:00,4.25,17841.0,United Kingdom,4.25,2011
550359,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,4,2011-04-18 10:41:00,1.95,17841.0,United Kingdom,7.8,2011
550359,23060,HEART BEADED TRELLIS DECORATION,2,2011-04-18 10:41:00,2.08,17841.0,United Kingdom,4.16,2011
550359,84763,ZINC FINISH 15CM PLANTER POTS,8,2011-04-18 10:41:00,1.25,17841.0,United Kingdom,10.0,2011
550359,22467,GUMBALL COAT RACK,12,2011-04-18 10:41:00,2.55,17841.0,United Kingdom,30.599999999999998,2011
550359,22788,BROCANTE COAT RACK,1,2011-04-18 10:41:00,9.95,17841.0,United Kingdom,9.95,2011
550359,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,2011-04-18 10:41:00,2.55,17841.0,United Kingdom,30.599999999999998,2011
550359,22468,BABUSHKA LIGHTS STRING OF 10,1,2011-04-18 10:41:00,6.75,17841.0,United Kingdom,6.75,2011
550359,84912A,PINK ROSE WASHBAG,1,2011-04-18 10:41:00,3.75,17841.0,United Kingdom,3.75,2011
550359,22602,RETROSPOT WOODEN HEART DECORATION,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,22597,MUSICAL ZINC HEART DECORATION ,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,2011
550359,22135,MINI LADLE LOVE HEART PINK,1,2011-04-18 10:41:00,0.42,17841.0,United Kingdom,0.42,2011
550359,22134,MINI LADLE LOVE HEART RED ,1,2011-04-18 10:41:00,0.42,17841.0,United Kingdom,0.42,2011
550359,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2,2011-04-18 10:41:00,2.1,17841.0,United Kingdom,4.2,2011
