CustomerID,Recency,Frequency,Monetary,ReturnRate,ReturnCount,TotalReturnAmount,AvgOrderValue,CLV,ShoppingTime,ShoppingPeriod,ShoppingMonth,ShoppingMonth_1,ShoppingMonth_10,ShoppingMonth_11,ShoppingMonth_12,ShoppingMonth_2,ShoppingMonth_3,ShoppingMonth_4,ShoppingMonth_5,ShoppingMonth_6,ShoppingMonth_7,ShoppingMonth_8,ShoppingMonth_9,Cluster
12863.0,51,1,449.2,0.022727272727272728,1.0,17.0,449.2,1347.6,2011-10-18 14:15:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12864.0,137,1,10.2,0.0,0.0,0.0,10.2,30.599999999999998,2011-07-24 13:03:00,Afternoon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12865.0,25,2,1429.42,0.0,0.0,0.0,714.71,4288.26,2011-11-13 14:31:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12866.0,282,1,499.12,0.0,0.0,0.0,499.12,1497.3600000000001,2011-03-01 14:11:00,Afternoon,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12867.0,25,7,3839.42,0.005994005994005994,13.0,50.6,548.4885714285714,11518.259999999998,2011-11-13 15:30:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12868.0,185,6,1581.5600000000002,0.0,0.0,0.0,263.59333333333336,4744.68,2011-06-07 10:42:00,Morning,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
12871.0,83,2,217.44,0.0,0.0,0.0,108.72,652.3199999999999,2011-09-16 15:07:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12872.0,326,2,574.47,0.0,0.0,0.0,287.235,1723.41,2011-01-17 10:52:00,Morning,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12873.0,281,1,374.0,0.0,0.0,0.0,374.0,1122.0,2011-03-02 14:58:00,Afternoon,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12876.0,57,2,1280.22,0.0,0.0,0.0,640.11,3840.66,2011-10-13 12:26:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12877.0,3,12,1526.65,0.0,0.0,0.0,127.22083333333335,4579.950000000001,2011-12-06 10:30:00,Morning,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12878.0,235,2,854.99,0.02010968921389397,2.0,13.35,427.495,2564.9700000000003,2011-04-17 13:07:00,Afternoon,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
12879.0,44,3,220.66,0.0660377358490566,2.0,20.650000000000002,73.55333333333333,661.9799999999999,2011-10-26 12:24:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12881.0,275,1,103.0,0.0,0.0,0.0,103.0,309.0,2011-03-09 11:44:00,Morning,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12882.0,8,2,1463.04,0.0,0.0,0.0,731.52,4389.12,2011-11-30 16:18:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12883.0,24,4,620.82,0.0,0.0,0.0,155.205,1862.46,2011-11-15 09:32:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12884.0,87,1,139.05,0.0,0.0,0.0,139.05,417.15000000000003,2011-09-12 13:10:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12885.0,62,3,1083.92,0.0,0.0,0.0,361.3066666666667,3251.76,2011-10-07 13:40:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12886.0,67,2,1287.31,0.013452914798206279,4.0,27.310000000000002,643.655,3861.93,2011-10-03 10:09:00,Morning,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12888.0,213,2,354.12,0.10526315789473684,2.0,40.349999999999994,177.06,1062.3600000000001,2011-05-09 16:02:00,Afternoon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
12890.0,23,1,376.71999999999997,0.0,0.0,0.0,376.71999999999997,1130.1599999999999,2011-11-15 17:26:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12893.0,30,1,176.55,0.0,0.0,0.0,176.55,529.6500000000001,2011-11-09 12:34:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12895.0,41,2,335.05,0.028985507246376812,2.0,25.5,167.525,1005.1500000000001,2011-10-28 13:51:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12897.0,204,2,216.5,0.0,0.0,0.0,108.25,649.5,2011-05-19 12:13:00,Afternoon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
12901.0,9,16,1684.62,0.02027027027027027,1.0,25.44,105.28875,5053.86,2011-11-29 14:08:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12902.0,264,1,104.78,0.0,0.0,0.0,104.78,314.34000000000003,2011-03-20 12:06:00,Afternoon,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12904.0,17,2,407.31,0.0,0.0,0.0,203.655,1221.93,2011-11-21 14:34:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12906.0,11,5,1470.82,0.0,0.0,0.0,294.164,4412.46,2011-11-28 09:55:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12909.0,39,5,1194.77,0.010882708585247884,4.0,37.09,238.954,3584.31,2011-10-31 12:43:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12910.0,22,8,2809.84,0.0,0.0,0.0,351.23,8429.52,2011-11-16 14:28:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12912.0,2,5,1160.7,0.0,0.0,0.0,232.14000000000001,3482.1000000000004,2011-12-07 08:55:00,Morning,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12913.0,4,5,1425.95,0.0,0.0,0.0,285.19,4277.85,2011-12-05 12:11:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12915.0,148,2,312.65,0.0,0.0,0.0,156.325,937.9499999999999,2011-07-14 11:34:00,Morning,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12916.0,138,4,2348.75,0.009696969696969697,2.0,23.799999999999997,587.1875,7046.25,2011-07-24 10:35:00,Morning,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12919.0,7,6,1227.91,0.008319467554076539,2.0,33.75,204.65166666666667,3683.7300000000005,2011-12-01 13:47:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12920.0,16,1,128.88,0.0,0.0,0.0,128.88,386.64,2011-11-22 15:05:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12921.0,8,37,16060.5,0.007705008255365988,19.0,171.85,434.06756756756755,48181.5,2011-11-30 16:22:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12922.0,160,1,405.38,0.0,0.0,0.0,405.38,1216.1399999999999,2011-07-01 15:35:00,Afternoon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12923.0,63,1,172.82,0.0,0.0,0.0,172.82,518.46,2011-10-06 16:20:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12924.0,87,4,652.15,0.004629629629629629,1.0,3.75,163.0375,1956.4499999999998,2011-09-12 13:55:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12925.0,4,2,652.63,0.0,0.0,0.0,326.315,1957.8899999999999,2011-12-05 11:11:00,Morning,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12928.0,34,5,1760.54,0.0,0.0,0.0,352.108,5281.62,2011-11-04 14:24:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12929.0,311,1,87.95,0.0,0.0,0.0,87.95,263.85,2011-02-01 12:08:00,Afternoon,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12930.0,77,2,403.05,0.00796812749003984,2.0,5.9,201.525,1209.15,2011-09-22 15:18:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12931.0,66,2,76.96,0.0,0.0,0.0,38.48,230.88,2011-10-03 13:53:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12933.0,23,3,575.6899999999999,0.0033003300330033004,1.0,1.25,191.89666666666665,1727.0699999999997,2011-11-15 16:38:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12935.0,1,7,2051.26,0.0006020469596628537,1.0,4.25,293.0371428571429,6153.780000000001,2011-12-07 17:25:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12936.0,16,4,1063.9,0.03577817531305903,1.0,51.0,265.975,3191.7000000000003,2011-11-22 17:32:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12937.0,14,4,1430.32,0.0,0.0,0.0,357.58,4290.96,2011-11-24 15:05:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12938.0,25,1,100.22,0.0,0.0,0.0,100.22,300.65999999999997,2011-11-14 11:21:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12939.0,334,1,81.36,0.0,0.0,0.0,81.36,244.07999999999998,2011-01-09 11:20:00,Morning,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12940.0,54,2,751.72,0.008670520231213872,2.0,9.55,375.86,2255.16,2011-10-16 12:09:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12942.0,130,3,569.4,0.0,0.0,0.0,189.79999999999998,1708.1999999999998,2011-07-31 14:39:00,Afternoon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12944.0,35,2,579.51,0.0,0.0,0.0,289.755,1738.53,2011-11-04 11:04:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12945.0,287,1,411.95,0.0,0.0,0.0,411.95,1235.85,2011-02-24 14:15:00,Afternoon,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12947.0,143,5,1348.75,0.003940886699507389,3.0,34.8,269.75,4046.25,2011-07-19 10:06:00,Morning,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12948.0,15,7,2006.81,0.003054989816700611,2.0,11.25,286.6871428571429,6020.43,2011-11-23 17:10:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12949.0,30,8,4088.17,0.007725321888412017,4.0,24.2,511.02125,12264.51,2011-11-09 11:25:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12950.0,7,2,409.0,0.0,0.0,0.0,204.5,1227.0,2011-12-01 15:55:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12951.0,8,6,1047.1200000000001,0.00597609561752988,2.0,22.0,174.52,3141.3600000000006,2011-12-01 12:14:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12952.0,5,4,1246.76,0.0018115942028985507,1.0,4.95,311.69,3740.2799999999997,2011-12-04 10:35:00,Morning,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12953.0,9,1,274.95,0.0,0.0,0.0,274.95,824.8499999999999,2011-11-30 09:24:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12955.0,0,11,3837.96,0.007596685082872928,3.0,22.9,348.9054545454546,11513.880000000001,2011-12-08 16:29:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12956.0,305,1,91.12,0.0,0.0,0.0,91.12,273.36,2011-02-06 16:08:00,Afternoon,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12957.0,9,8,3832.71,0.006835544833132288,5.0,25.75,479.08875,11498.130000000001,2011-11-30 09:53:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12962.0,6,2,240.89000000000001,0.0,0.0,0.0,120.44500000000001,722.6700000000001,2011-12-02 15:55:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12963.0,7,8,1761.66,0.009673518742442563,1.0,15.6,220.2075,5284.9800000000005,2011-12-01 12:55:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12965.0,88,1,731.5600000000001,0.0,0.0,0.0,731.5600000000001,2194.6800000000003,2011-09-11 15:31:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12966.0,9,1,147.68,0.0,0.0,0.0,147.68,443.04,2011-11-30 12:38:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12967.0,357,2,930.1,0.4580152671755725,11.0,330.9,465.05,2790.3,2010-12-16 19:10:00,Evening,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12968.0,111,1,135.95,0.0,0.0,0.0,135.95,407.84999999999997,2011-08-19 15:44:00,Afternoon,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
12970.0,6,4,367.22,0.0,0.0,0.0,91.805,1101.66,2011-12-02 14:30:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12971.0,3,82,7746.0,0.00026096033402922753,1.0,3.5,94.46341463414635,23238.0,2011-12-06 12:20:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12974.0,197,1,124.85000000000001,0.0,0.0,0.0,124.85000000000001,374.55,2011-05-26 09:33:00,Morning,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
12976.0,211,1,303.6,0.0,0.0,0.0,303.6,910.8000000000001,2011-05-12 09:55:00,Morning,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
12977.0,155,1,19.24,0.0,0.0,0.0,19.24,57.72,2011-07-06 16:40:00,Afternoon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12980.0,301,2,259.2,0.2222222222222222,2.0,73.14,129.6,777.5999999999999,2011-02-11 09:17:00,Morning,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12981.0,29,2,372.21999999999997,0.0,0.0,0.0,186.10999999999999,1116.6599999999999,2011-11-10 12:00:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12982.0,242,1,390.54,0.034722222222222224,6.0,13.34,390.54,1171.6200000000001,2011-04-11 11:51:00,Morning,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
12984.0,18,1,97.5,0.0,0.0,0.0,97.5,292.5,2011-11-21 12:37:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12985.0,0,2,1069.34,0.0,0.0,0.0,534.67,3208.0199999999995,2011-12-09 10:46:00,Morning,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12987.0,73,2,445.25,0.009389671361502348,2.0,13.7,222.625,1335.75,2011-09-27 12:03:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12988.0,291,1,454.82,0.0,0.0,0.0,454.82,1364.46,2011-02-20 14:31:00,Afternoon,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12989.0,2,12,3029.63,0.044374009508716325,4.0,69.6,252.46916666666667,9088.89,2011-12-06 15:28:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12990.0,30,3,409.5,0.0,0.0,0.0,136.5,1228.5,2011-11-08 13:01:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12991.0,22,2,461.26,0.0,0.0,0.0,230.63,1383.78,2011-11-16 15:34:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12993.0,22,4,414.76,0.0,0.0,0.0,103.69,1244.28,2011-11-16 15:49:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12994.0,3,3,923.4200000000001,0.03956043956043956,11.0,59.45,307.8066666666667,2770.26,2011-12-05 15:43:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12995.0,84,1,211.32,0.09259259259259259,2.0,10.6,211.32,633.96,2011-09-15 15:44:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12997.0,21,4,1110.31,0.027257240204429302,8.0,28.95,277.5775,3330.93,2011-11-17 15:47:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12999.0,204,2,297.18,0.0,0.0,0.0,148.59,891.54,2011-05-18 16:37:00,Afternoon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
13000.0,259,2,439.81,0.0,0.0,0.0,219.905,1319.43,2011-03-25 10:14:00,Morning,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13001.0,3,13,5935.31,0.002530044275774826,3.0,20.9,456.56230769230774,17805.93,2011-12-05 14:51:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13002.0,317,1,120.94999999999999,0.0,0.0,0.0,120.94999999999999,362.84999999999997,2011-01-25 15:18:00,Afternoon,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13003.0,150,2,89.05000000000001,0.0,0.0,0.0,44.525000000000006,267.15000000000003,2011-07-11 13:06:00,Afternoon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
13004.0,11,18,5492.35,0.005832211754149843,5.0,42.480000000000004,305.1305555555556,16477.050000000003,2011-11-28 11:27:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13005.0,173,2,438.7,0.030120481927710843,3.0,44.75,219.35,1316.1,2011-06-19 10:53:00,Morning,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
13006.0,55,1,43.32,0.0,0.0,0.0,43.32,129.96,2011-10-14 13:49:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13008.0,322,1,229.46999999999997,0.0,0.0,0.0,229.46999999999997,688.4099999999999,2011-01-20 14:24:00,Afternoon,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13011.0,371,1,50.550000000000004,0.0,0.0,0.0,50.550000000000004,151.65,2010-12-02 17:22:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13012.0,8,8,1595.8400000000001,0.18627450980392157,17.0,337.47,199.48000000000002,4787.52,2011-11-30 13:05:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13013.0,0,13,4618.39,0.003234750462107209,3.0,23.95,355.26076923076926,13855.170000000002,2011-12-08 15:01:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13014.0,10,10,2673.08,0.024906600249066,13.0,88.1,267.308,8019.24,2011-11-29 12:27:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13015.0,52,5,2926.19,0.0,0.0,0.0,585.238,8778.570000000002,2011-10-17 13:19:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13016.0,72,3,709.34,0.0,0.0,0.0,236.4466666666667,2128.02,2011-09-27 14:08:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
13018.0,15,28,6944.79,0.00019837333862328903,1.0,4.95,248.02821428571428,20834.37,2011-11-23 13:28:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13021.0,3,9,2385.88,0.012830793905372895,3.0,31.98,265.09777777777776,7157.64,2011-12-05 16:37:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13023.0,63,2,599.9,0.0,0.0,0.0,299.95,1799.6999999999998,2011-10-06 16:27:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13026.0,0,4,440.52,0.059027777777777776,3.0,39.21,110.13,1321.56,2011-12-08 16:58:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13028.0,22,2,623.88,0.002849002849002849,2.0,1.6400000000000001,311.94,1871.6399999999999,2011-11-17 11:10:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13029.0,30,2,116.5,0.0,0.0,0.0,58.25,349.5,2011-11-09 09:13:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13030.0,10,2,625.54,0.0,0.0,0.0,312.77,1876.62,2011-11-28 14:30:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13032.0,51,2,909.18,0.021798365122615803,4.0,13.66,454.59,2727.54,2011-10-18 15:54:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13033.0,356,1,190.55,0.0,0.0,0.0,190.55,571.6500000000001,2010-12-17 14:23:00,Afternoon,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13034.0,54,2,627.82,0.0,0.0,0.0,313.91,1883.46,2011-10-16 12:21:00,Afternoon,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13035.0,73,2,797.8,0.03571428571428571,3.0,35.25,398.9,2393.3999999999996,2011-09-27 08:57:00,Morning,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
13037.0,137,3,868.32,0.0,0.0,0.0,289.44,2604.96,2011-07-24 15:46:00,Afternoon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
13038.0,79,3,908.46,0.0,0.0,0.0,302.82,2725.38,2011-09-20 14:37:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
13040.0,8,2,676.99,0.0,0.0,0.0,338.495,2030.97,2011-12-01 10:38:00,Morning,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13043.0,272,1,207.7,0.0,0.0,0.0,207.7,623.0999999999999,2011-03-11 14:52:00,Afternoon,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13044.0,290,1,458.47,0.0,0.0,0.0,458.47,1375.41,2011-02-21 15:20:00,Afternoon,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13045.0,98,1,305.28000000000003,0.0,0.0,0.0,305.28000000000003,915.8400000000001,2011-09-01 15:04:00,Afternoon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
13046.0,30,2,518.8100000000001,0.0,0.0,0.0,259.40500000000003,1556.4300000000003,2011-11-09 08:36:00,Morning,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13047.0,31,10,3136.54,0.02386117136659436,21.0,118.24,313.654,9409.619999999999,2011-11-08 12:06:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13048.0,13,4,1819.41,0.006514657980456026,1.0,30.0,454.8525,5458.2300000000005,2011-11-25 13:23:00,Afternoon,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
